comparison_type,method,model_name,display_name,sample_id,nearest_sample_id,selection_group,nearest_selection_group,true_class_name,nearest_true_class_name,feature_distance,same_selection_group,same_true_class,top_k_overlap,jaccard_similarity,rank_correlation,signed_cosine_similarity,abs_cosine_similarity
nearest_neighbor_explanation_stability,LIME,mlp,MLP,7604,13381,sira_predicted_as_dermason,dermason_predicted_as_sira,SIRA,DERMASON,0.41104103196333636,False,False,1.0,1.0,0.8999999999999998,0.9916634372044167,0.9916634372044167
nearest_neighbor_explanation_stability,SHAP,logistic_regression,Logistic Regression,7636,7526,correct_sira,sira_predicted_as_dermason,SIRA,SIRA,0.7386182853465771,False,True,0.6,0.42857142857142855,-0.6,0.10103236694504966,0.554914800226524
nearest_neighbor_explanation_stability,SHAP,decision_tree,Decision Tree,7636,7526,correct_sira,sira_predicted_as_dermason,SIRA,SIRA,0.7386182853465771,False,True,0.2,0.1111111111111111,-0.7363636363636364,-0.056408276807200335,0.056408276807200335
nearest_neighbor_explanation_stability,SHAP,random_forest,Random Forest,7636,7526,correct_sira,sira_predicted_as_dermason,SIRA,SIRA,0.7386182853465771,False,True,0.2,0.1111111111111111,-0.7363636363636364,-0.1467513936013522,0.1467513936013522
nearest_neighbor_explanation_stability,SHAP,mlp,MLP,7636,7526,correct_sira,sira_predicted_as_dermason,SIRA,SIRA,0.7386182853465771,False,True,0.8,0.6666666666666666,0.48571428571428577,0.8315457521446343,0.8315457521446343
nearest_neighbor_explanation_stability,LIME,logistic_regression,Logistic Regression,7636,7526,correct_sira,sira_predicted_as_dermason,SIRA,SIRA,0.7386182853465771,False,True,0.2,0.1111111111111111,-0.8636363636363635,0.05007631109569976,0.05007631109569976
nearest_neighbor_explanation_stability,LIME,decision_tree,Decision Tree,7636,7526,correct_sira,sira_predicted_as_dermason,SIRA,SIRA,0.7386182853465771,False,True,0.4,0.25,0.025,0.2503997023381269,0.6361660416194945
nearest_neighbor_explanation_stability,LIME,random_forest,Random Forest,7636,7526,correct_sira,sira_predicted_as_dermason,SIRA,SIRA,0.7386182853465771,False,True,0.6,0.42857142857142855,-0.2727272727272727,0.5680426180345155,0.5680426180345155
nearest_neighbor_explanation_stability,LIME,mlp,MLP,7636,7526,correct_sira,sira_predicted_as_dermason,SIRA,SIRA,0.7386182853465771,False,True,0.6,0.42857142857142855,-0.18181818181818182,0.48292495591455237,0.48292495591455237
nearest_neighbor_explanation_stability,SHAP,logistic_regression,Logistic Regression,7683,13136,sira_predicted_as_dermason,dermason_predicted_as_sira,SIRA,DERMASON,0.6505296934640179,False,False,0.6,0.42857142857142855,-0.5454545454545454,0.08595696915995384,0.6029845940897157
nearest_neighbor_explanation_stability,SHAP,decision_tree,Decision Tree,7683,13136,sira_predicted_as_dermason,dermason_predicted_as_sira,SIRA,DERMASON,0.6505296934640179,False,False,0.4,0.25,-0.275,0.3330351203893088,0.4849016922776757
nearest_neighbor_explanation_stability,SHAP,random_forest,Random Forest,7683,13136,sira_predicted_as_dermason,dermason_predicted_as_sira,SIRA,DERMASON,0.6505296934640179,False,False,0.8,0.6666666666666666,0.8285714285714287,0.8680806614199615,0.8680806614199615
nearest_neighbor_explanation_stability,SHAP,mlp,MLP,7683,13136,sira_predicted_as_dermason,dermason_predicted_as_sira,SIRA,DERMASON,0.6505296934640179,False,False,0.6,0.42857142857142855,-0.4,0.45890895934617987,0.45890895934617987
nearest_neighbor_explanation_stability,LIME,logistic_regression,Logistic Regression,7683,13136,sira_predicted_as_dermason,dermason_predicted_as_sira,SIRA,DERMASON,0.6505296934640179,False,False,0.4,0.25,-0.65,0.15238958625135066,0.15238958625135066
nearest_neighbor_explanation_stability,LIME,decision_tree,Decision Tree,7683,13136,sira_predicted_as_dermason,dermason_predicted_as_sira,SIRA,DERMASON,0.6505296934640179,False,False,0.6,0.42857142857142855,-0.1090909090909091,0.5636097267981167,0.7000426343012239
nearest_neighbor_explanation_stability,LIME,random_forest,Random Forest,7683,13136,sira_predicted_as_dermason,dermason_predicted_as_sira,SIRA,DERMASON,0.6505296934640179,False,False,0.8,0.6666666666666666,-0.3142857142857143,0.7259304410916907,0.7259304410916907
nearest_neighbor_explanation_stability,LIME,mlp,MLP,7683,13136,sira_predicted_as_dermason,dermason_predicted_as_sira,SIRA,DERMASON,0.6505296934640179,False,False,0.4,0.25,-0.325,0.2653988668509857,0.2653988668509857
nearest_neighbor_explanation_stability,SHAP,logistic_regression,Logistic Regression,7761,13372,sira_predicted_as_dermason,dermason_predicted_as_sira,SIRA,DERMASON,1.4364985213607222,False,False,0.8,0.6666666666666666,0.7714285714285715,0.8364763720531013,0.8364763720531013
nearest_neighbor_explanation_stability,SHAP,decision_tree,Decision Tree,7761,13372,sira_predicted_as_dermason,dermason_predicted_as_sira,SIRA,DERMASON,1.4364985213607222,False,False,0.6,0.42857142857142855,-0.5272727272727272,0.2178330408352444,0.3156116058750068
nearest_neighbor_explanation_stability,SHAP,random_forest,Random Forest,7761,13372,sira_predicted_as_dermason,dermason_predicted_as_sira,SIRA,DERMASON,1.4364985213607222,False,False,0.8,0.6666666666666666,-0.08571428571428573,0.737547162596384,0.737547162596384
nearest_neighbor_explanation_stability,SHAP,mlp,MLP,7761,13372,sira_predicted_as_dermason,dermason_predicted_as_sira,SIRA,DERMASON,1.4364985213607222,False,False,0.6,0.42857142857142855,0.0,0.6144163142154863,0.6144163142154863
nearest_neighbor_explanation_stability,LIME,logistic_regression,Logistic Regression,7761,13372,sira_predicted_as_dermason,dermason_predicted_as_sira,SIRA,DERMASON,1.4364985213607222,False,False,0.6,0.42857142857142855,-0.07272727272727272,0.7475774286771952,0.7475774286771952
nearest_neighbor_explanation_stability,LIME,decision_tree,Decision Tree,7761,13372,sira_predicted_as_dermason,dermason_predicted_as_sira,SIRA,DERMASON,1.4364985213607222,False,False,0.6,0.42857142857142855,0.5454545454545454,0.2573892404542861,0.7542215813542218
nearest_neighbor_explanation_stability,LIME,random_forest,Random Forest,7761,13372,sira_predicted_as_dermason,dermason_predicted_as_sira,SIRA,DERMASON,1.4364985213607222,False,False,0.8,0.6666666666666666,0.48571428571428577,0.5667575891527327,0.8270072519541513
nearest_neighbor_explanation_stability,LIME,mlp,MLP,7761,13372,sira_predicted_as_dermason,dermason_predicted_as_sira,SIRA,DERMASON,1.4364985213607222,False,False,0.4,0.25,0.275,0.6038436854567769,0.6038436854567769
nearest_neighbor_explanation_stability,SHAP,logistic_regression,Logistic Regression,8943,9316,correct_sira,correct_sira,SIRA,SIRA,0.3482544329259207,True,True,1.0,1.0,0.9999999999999999,0.9996315881889062,0.9996315881889062
nearest_neighbor_explanation_stability,SHAP,decision_tree,Decision Tree,8943,9316,correct_sira,correct_sira,SIRA,SIRA,0.3482544329259207,True,True,1.0,1.0,0.8999999999999998,0.9813206369409452,0.9813206369409452
nearest_neighbor_explanation_stability,SHAP,random_forest,Random Forest,8943,9316,correct_sira,correct_sira,SIRA,SIRA,0.3482544329259207,True,True,0.8,0.6666666666666666,0.8285714285714287,0.8841635171311243,0.8841635171311243
nearest_neighbor_explanation_stability,SHAP,mlp,MLP,8943,9316,correct_sira,correct_sira,SIRA,SIRA,0.3482544329259207,True,True,0.6,0.42857142857142855,0.6909090909090909,0.788956734499987,0.788956734499987
nearest_neighbor_explanation_stability,LIME,logistic_regression,Logistic Regression,8943,9316,correct_sira,correct_sira,SIRA,SIRA,0.3482544329259207,True,True,0.6,0.42857142857142855,0.5636363636363636,0.8659986844914177,0.8659986844914177
nearest_neighbor_explanation_stability,LIME,decision_tree,Decision Tree,8943,9316,correct_sira,correct_sira,SIRA,SIRA,0.3482544329259207,True,True,0.4,0.25,-0.35000000000000003,0.42612677799441623,0.42612677799441623
nearest_neighbor_explanation_stability,LIME,random_forest,Random Forest,8943,9316,correct_sira,correct_sira,SIRA,SIRA,0.3482544329259207,True,True,0.6,0.42857142857142855,0.2,0.7300776794936871,0.7300776794936871
nearest_neighbor_explanation_stability,LIME,mlp,MLP,8943,9316,correct_sira,correct_sira,SIRA,SIRA,0.3482544329259207,True,True,0.6,0.42857142857142855,0.5636363636363636,0.7803461339575609,0.7803461339575609
nearest_neighbor_explanation_stability,SHAP,logistic_regression,Logistic Regression,9111,8943,correct_sira,correct_sira,SIRA,SIRA,0.7982744717528872,True,True,0.8,0.6666666666666666,0.8857142857142858,0.9144988052521306,0.9144988052521306
nearest_neighbor_explanation_stability,SHAP,decision_tree,Decision Tree,9111,8943,correct_sira,correct_sira,SIRA,SIRA,0.7982744717528872,True,True,1.0,1.0,0.8999999999999998,0.9785281883233875,0.9785281883233875
nearest_neighbor_explanation_stability,SHAP,random_forest,Random Forest,9111,8943,correct_sira,correct_sira,SIRA,SIRA,0.7982744717528872,True,True,0.8,0.6666666666666666,0.8285714285714287,0.8891393474749445,0.8891393474749445
nearest_neighbor_explanation_stability,SHAP,mlp,MLP,9111,8943,correct_sira,correct_sira,SIRA,SIRA,0.7982744717528872,True,True,0.8,0.6666666666666666,0.8285714285714287,0.8937934113499308,0.8937934113499308
nearest_neighbor_explanation_stability,LIME,logistic_regression,Logistic Regression,9111,8943,correct_sira,correct_sira,SIRA,SIRA,0.7982744717528872,True,True,0.6,0.42857142857142855,0.07272727272727272,0.739877573345822,0.739877573345822
nearest_neighbor_explanation_stability,LIME,decision_tree,Decision Tree,9111,8943,correct_sira,correct_sira,SIRA,SIRA,0.7982744717528872,True,True,0.6,0.42857142857142855,0.6909090909090909,0.10297088741787054,0.7144992687777824
nearest_neighbor_explanation_stability,LIME,random_forest,Random Forest,9111,8943,correct_sira,correct_sira,SIRA,SIRA,0.7982744717528872,True,True,0.8,0.6666666666666666,0.5428571428571429,0.8616338897601572,0.8616338897601572
nearest_neighbor_explanation_stability,LIME,mlp,MLP,9111,8943,correct_sira,correct_sira,SIRA,SIRA,0.7982744717528872,True,True,0.6,0.42857142857142855,0.6545454545454545,0.7587695332668062,0.7587695332668062
nearest_neighbor_explanation_stability,SHAP,logistic_regression,Logistic Regression,9316,8943,correct_sira,correct_sira,SIRA,SIRA,0.3482544329259207,True,True,1.0,1.0,0.9999999999999999,0.9996315881889062,0.9996315881889062
nearest_neighbor_explanation_stability,SHAP,decision_tree,Decision Tree,9316,8943,correct_sira,correct_sira,SIRA,SIRA,0.3482544329259207,True,True,1.0,1.0,0.8999999999999998,0.9813206369409452,0.9813206369409452
nearest_neighbor_explanation_stability,SHAP,random_forest,Random Forest,9316,8943,correct_sira,correct_sira,SIRA,SIRA,0.3482544329259207,True,True,0.8,0.6666666666666666,0.8285714285714287,0.8841635171311243,0.8841635171311243
nearest_neighbor_explanation_stability,SHAP,mlp,MLP,9316,8943,correct_sira,correct_sira,SIRA,SIRA,0.3482544329259207,True,True,0.6,0.42857142857142855,0.6909090909090909,0.788956734499987,0.788956734499987
nearest_neighbor_explanation_stability,LIME,logistic_regression,Logistic Regression,9316,8943,correct_sira,correct_sira,SIRA,SIRA,0.3482544329259207,True,True,0.6,0.42857142857142855,0.5636363636363636,0.8659986844914177,0.8659986844914177
nearest_neighbor_explanation_stability,LIME,decision_tree,Decision Tree,9316,8943,correct_sira,correct_sira,SIRA,SIRA,0.3482544329259207,True,True,0.4,0.25,-0.35000000000000003,0.42612677799441623,0.42612677799441623
nearest_neighbor_explanation_stability,LIME,random_forest,Random Forest,9316,8943,correct_sira,correct_sira,SIRA,SIRA,0.3482544329259207,True,True,0.6,0.42857142857142855,0.2,0.7300776794936871,0.7300776794936871
nearest_neighbor_explanation_stability,LIME,mlp,MLP,9316,8943,correct_sira,correct_sira,SIRA,SIRA,0.3482544329259207,True,True,0.6,0.42857142857142855,0.5636363636363636,0.7803461339575609,0.7803461339575609
nearest_neighbor_explanation_stability,SHAP,logistic_regression,Logistic Regression,9463,9967,correct_sira,correct_sira,SIRA,SIRA,1.3312984214507653,True,True,0.2,0.1111111111111111,-0.7363636363636364,-0.09929070741286428,0.09929070741286428
nearest_neighbor_explanation_stability,SHAP,decision_tree,Decision Tree,9463,9967,correct_sira,correct_sira,SIRA,SIRA,1.3312984214507653,True,True,0.6,0.42857142857142855,0.6545454545454545,0.8904492700005161,0.8904492700005161
nearest_neighbor_explanation_stability,SHAP,random_forest,Random Forest,9463,9967,correct_sira,correct_sira,SIRA,SIRA,1.3312984214507653,True,True,0.4,0.25,-0.5,0.3084564589322409,0.3084564589322409
nearest_neighbor_explanation_stability,SHAP,mlp,MLP,9463,9967,correct_sira,correct_sira,SIRA,SIRA,1.3312984214507653,True,True,0.6,0.42857142857142855,-0.03636363636363636,0.584439824040395,0.584439824040395
nearest_neighbor_explanation_stability,LIME,logistic_regression,Logistic Regression,9463,9967,correct_sira,correct_sira,SIRA,SIRA,1.3312984214507653,True,True,0.4,0.25,0.15000000000000002,0.7140208511095903,0.7140208511095903
nearest_neighbor_explanation_stability,LIME,decision_tree,Decision Tree,9463,9967,correct_sira,correct_sira,SIRA,SIRA,1.3312984214507653,True,True,0.4,0.25,-0.65,-0.00021219844771761074,0.20290887741230823
nearest_neighbor_explanation_stability,LIME,random_forest,Random Forest,9463,9967,correct_sira,correct_sira,SIRA,SIRA,1.3312984214507653,True,True,1.0,1.0,0.8999999999999998,0.9862721589906496,0.9862721589906496
nearest_neighbor_explanation_stability,LIME,mlp,MLP,9463,9967,correct_sira,correct_sira,SIRA,SIRA,1.3312984214507653,True,True,0.4,0.25,-0.15000000000000002,0.5230040020714921,0.5230040020714921
nearest_neighbor_explanation_stability,SHAP,logistic_regression,Logistic Regression,9919,9967,correct_sira,correct_sira,SIRA,SIRA,0.9676434595057425,True,True,0.4,0.25,0.15000000000000002,0.6258780213365056,0.6258780213365056
nearest_neighbor_explanation_stability,SHAP,decision_tree,Decision Tree,9919,9967,correct_sira,correct_sira,SIRA,SIRA,0.9676434595057425,True,True,0.6,0.42857142857142855,0.4909090909090909,0.8343397577803355,0.8343397577803355
nearest_neighbor_explanation_stability,SHAP,random_forest,Random Forest,9919,9967,correct_sira,correct_sira,SIRA,SIRA,0.9676434595057425,True,True,0.6,0.42857142857142855,-0.6,0.49622691495860943,0.49622691495860943
nearest_neighbor_explanation_stability,SHAP,mlp,MLP,9919,9967,correct_sira,correct_sira,SIRA,SIRA,0.9676434595057425,True,True,0.8,0.6666666666666666,0.6,0.8880243905442928,0.8880243905442928
nearest_neighbor_explanation_stability,LIME,logistic_regression,Logistic Regression,9919,9967,correct_sira,correct_sira,SIRA,SIRA,0.9676434595057425,True,True,0.4,0.25,0.15000000000000002,0.7384180615078876,0.7384180615078876
nearest_neighbor_explanation_stability,LIME,decision_tree,Decision Tree,9919,9967,correct_sira,correct_sira,SIRA,SIRA,0.9676434595057425,True,True,0.4,0.25,-0.2,-0.28659315708264904,0.4745800763117358
nearest_neighbor_explanation_stability,LIME,random_forest,Random Forest,9919,9967,correct_sira,correct_sira,SIRA,SIRA,0.9676434595057425,True,True,0.6,0.42857142857142855,0.6545454545454545,0.8452577472759626,0.8452577472759626
nearest_neighbor_explanation_stability,LIME,mlp,MLP,9919,9967,correct_sira,correct_sira,SIRA,SIRA,0.9676434595057425,True,True,0.4,0.25,0.15000000000000002,0.593251487813464,0.593251487813464
nearest_neighbor_explanation_stability,SHAP,logistic_regression,Logistic Regression,9967,9919,correct_sira,correct_sira,SIRA,SIRA,0.9676434595057425,True,True,0.4,0.25,0.15000000000000002,0.6258780213365056,0.6258780213365056
nearest_neighbor_explanation_stability,SHAP,decision_tree,Decision Tree,9967,9919,correct_sira,correct_sira,SIRA,SIRA,0.9676434595057425,True,True,0.6,0.42857142857142855,0.4909090909090909,0.8343397577803355,0.8343397577803355
nearest_neighbor_explanation_stability,SHAP,random_forest,Random Forest,9967,9919,correct_sira,correct_sira,SIRA,SIRA,0.9676434595057425,True,True,0.6,0.42857142857142855,-0.6,0.49622691495860943,0.49622691495860943
nearest_neighbor_explanation_stability,SHAP,mlp,MLP,9967,9919,correct_sira,correct_sira,SIRA,SIRA,0.9676434595057425,True,True,0.8,0.6666666666666666,0.6,0.8880243905442928,0.8880243905442928
nearest_neighbor_explanation_stability,LIME,logistic_regression,Logistic Regression,9967,9919,correct_sira,correct_sira,SIRA,SIRA,0.9676434595057425,True,True,0.4,0.25,0.15000000000000002,0.7384180615078876,0.7384180615078876
nearest_neighbor_explanation_stability,LIME,decision_tree,Decision Tree,9967,9919,correct_sira,correct_sira,SIRA,SIRA,0.9676434595057425,True,True,0.4,0.25,-0.2,-0.28659315708264904,0.4745800763117358
nearest_neighbor_explanation_stability,LIME,random_forest,Random Forest,9967,9919,correct_sira,correct_sira,SIRA,SIRA,0.9676434595057425,True,True,0.6,0.42857142857142855,0.6545454545454545,0.8452577472759626,0.8452577472759626
nearest_neighbor_explanation_stability,LIME,mlp,MLP,9967,9919,correct_sira,correct_sira,SIRA,SIRA,0.9676434595057425,True,True,0.4,0.25,0.15000000000000002,0.593251487813464,0.593251487813464
nearest_neighbor_explanation_stability,SHAP,logistic_regression,Logistic Regression,10554,11538,correct_dermason,correct_dermason,DERMASON,DERMASON,1.436462905291508,True,True,1.0,1.0,0.9999999999999999,0.9997193089853083,0.9997193089853083
nearest_neighbor_explanation_stability,SHAP,decision_tree,Decision Tree,10554,11538,correct_dermason,correct_dermason,DERMASON,DERMASON,1.436462905291508,True,True,0.8,0.6666666666666666,0.942857142857143,0.9606293358546645,0.9606293358546645
nearest_neighbor_explanation_stability,SHAP,random_forest,Random Forest,10554,11538,correct_dermason,correct_dermason,DERMASON,DERMASON,1.436462905291508,True,True,0.8,0.6666666666666666,0.48571428571428577,0.8250473216443572,0.8250473216443572
nearest_neighbor_explanation_stability,SHAP,mlp,MLP,10554,11538,correct_dermason,correct_dermason,DERMASON,DERMASON,1.436462905291508,True,True,0.6,0.42857142857142855,0.16363636363636364,0.7470802321555363,0.7470802321555363
nearest_neighbor_explanation_stability,LIME,logistic_regression,Logistic Regression,10554,11538,correct_dermason,correct_dermason,DERMASON,DERMASON,1.436462905291508,True,True,1.0,1.0,0.7,0.9962648080393499,0.9962648080393499
nearest_neighbor_explanation_stability,LIME,decision_tree,Decision Tree,10554,11538,correct_dermason,correct_dermason,DERMASON,DERMASON,1.436462905291508,True,True,1.0,1.0,0.8999999999999998,0.9968723687251947,0.9968723687251947
nearest_neighbor_explanation_stability,LIME,random_forest,Random Forest,10554,11538,correct_dermason,correct_dermason,DERMASON,DERMASON,1.436462905291508,True,True,1.0,1.0,0.8999999999999998,0.9996375934927367,0.9996375934927367
nearest_neighbor_explanation_stability,LIME,mlp,MLP,10554,11538,correct_dermason,correct_dermason,DERMASON,DERMASON,1.436462905291508,True,True,1.0,1.0,0.8999999999999998,0.9973863816382691,0.9973863816382691
nearest_neighbor_explanation_stability,SHAP,logistic_regression,Logistic Regression,11193,7604,correct_dermason,sira_predicted_as_dermason,DERMASON,SIRA,1.588381662192734,False,False,0.4,0.25,-0.7000000000000001,0.33793714124745705,0.33793714124745705
nearest_neighbor_explanation_stability,SHAP,decision_tree,Decision Tree,11193,7604,correct_dermason,sira_predicted_as_dermason,DERMASON,SIRA,1.588381662192734,False,False,0.6,0.42857142857142855,0.4,0.6653434554326731,0.7910421053123394
nearest_neighbor_explanation_stability,SHAP,random_forest,Random Forest,11193,7604,correct_dermason,sira_predicted_as_dermason,DERMASON,SIRA,1.588381662192734,False,False,0.2,0.1111111111111111,-0.7363636363636364,0.15016957651209153,0.15016957651209153
nearest_neighbor_explanation_stability,SHAP,mlp,MLP,11193,7604,correct_dermason,sira_predicted_as_dermason,DERMASON,SIRA,1.588381662192734,False,False,0.2,0.1111111111111111,-0.7727272727272728,0.09262315632670905,0.09262315632670905
nearest_neighbor_explanation_stability,LIME,logistic_regression,Logistic Regression,11193,7604,correct_dermason,sira_predicted_as_dermason,DERMASON,SIRA,1.588381662192734,False,False,0.4,0.25,-0.8,0.1521795101860385,0.1521795101860385
nearest_neighbor_explanation_stability,LIME,decision_tree,Decision Tree,11193,7604,correct_dermason,sira_predicted_as_dermason,DERMASON,SIRA,1.588381662192734,False,False,0.6,0.42857142857142855,0.32727272727272727,0.75744173168122,0.75744173168122
nearest_neighbor_explanation_stability,LIME,random_forest,Random Forest,11193,7604,correct_dermason,sira_predicted_as_dermason,DERMASON,SIRA,1.588381662192734,False,False,0.2,0.1111111111111111,-0.2545454545454546,0.3207466250174317,0.3207466250174317
nearest_neighbor_explanation_stability,LIME,mlp,MLP,11193,7604,correct_dermason,sira_predicted_as_dermason,DERMASON,SIRA,1.588381662192734,False,False,0.2,0.1111111111111111,-0.8636363636363635,0.07433399097290885,0.07433399097290885
nearest_neighbor_explanation_stability,SHAP,logistic_regression,Logistic Regression,11538,12237,correct_dermason,correct_dermason,DERMASON,DERMASON,0.8155528534321614,True,True,1.0,1.0,0.9999999999999999,0.9978855748164875,0.9978855748164875
nearest_neighbor_explanation_stability,SHAP,decision_tree,Decision Tree,11538,12237,correct_dermason,correct_dermason,DERMASON,DERMASON,0.8155528534321614,True,True,1.0,1.0,0.8999999999999998,0.9858513350443557,0.9858513350443557
nearest_neighbor_explanation_stability,SHAP,random_forest,Random Forest,11538,12237,correct_dermason,correct_dermason,DERMASON,DERMASON,0.8155528534321614,True,True,0.8,0.6666666666666666,0.8857142857142858,0.8979745120723591,0.8979745120723591
nearest_neighbor_explanation_stability,SHAP,mlp,MLP,11538,12237,correct_dermason,correct_dermason,DERMASON,DERMASON,0.8155528534321614,True,True,0.8,0.6666666666666666,0.5428571428571429,0.8393129715249488,0.8393129715249488
nearest_neighbor_explanation_stability,LIME,logistic_regression,Logistic Regression,11538,12237,correct_dermason,correct_dermason,DERMASON,DERMASON,0.8155528534321614,True,True,1.0,1.0,0.9999999999999999,0.9944195077745355,0.9944195077745355
nearest_neighbor_explanation_stability,LIME,decision_tree,Decision Tree,11538,12237,correct_dermason,correct_dermason,DERMASON,DERMASON,0.8155528534321614,True,True,0.6,0.42857142857142855,0.6909090909090909,0.9167486324108308,0.9167486324108308
nearest_neighbor_explanation_stability,LIME,random_forest,Random Forest,11538,12237,correct_dermason,correct_dermason,DERMASON,DERMASON,0.8155528534321614,True,True,1.0,1.0,0.9999999999999999,0.9999669824610481,0.9999669824610481
nearest_neighbor_explanation_stability,LIME,mlp,MLP,11538,12237,correct_dermason,correct_dermason,DERMASON,DERMASON,0.8155528534321614,True,True,1.0,1.0,0.7999999999999999,0.9944944605197478,0.9944944605197478
nearest_neighbor_explanation_stability,SHAP,logistic_regression,Logistic Regression,11678,12877,correct_dermason,dermason_predicted_as_sira,DERMASON,DERMASON,1.5438899446818797,False,True,0.6,0.42857142857142855,-0.6545454545454545,0.05562729103361499,0.5712838615245345
nearest_neighbor_explanation_stability,SHAP,decision_tree,Decision Tree,11678,12877,correct_dermason,dermason_predicted_as_sira,DERMASON,DERMASON,1.5438899446818797,False,True,0.2,0.1111111111111111,-0.4909090909090909,0.23767733627624538,0.23767733627624538
nearest_neighbor_explanation_stability,SHAP,random_forest,Random Forest,11678,12877,correct_dermason,dermason_predicted_as_sira,DERMASON,DERMASON,1.5438899446818797,False,True,0.4,0.25,-0.55,0.25950729691700364,0.25950729691700364
nearest_neighbor_explanation_stability,SHAP,mlp,MLP,11678,12877,correct_dermason,dermason_predicted_as_sira,DERMASON,DERMASON,1.5438899446818797,False,True,0.0,0.0,-0.8620689655172413,0.0,0.0
nearest_neighbor_explanation_stability,LIME,logistic_regression,Logistic Regression,11678,12877,correct_dermason,dermason_predicted_as_sira,DERMASON,DERMASON,1.5438899446818797,False,True,0.2,0.1111111111111111,-0.6545454545454545,0.10158337443682125,0.10158337443682125
nearest_neighbor_explanation_stability,LIME,decision_tree,Decision Tree,11678,12877,correct_dermason,dermason_predicted_as_sira,DERMASON,DERMASON,1.5438899446818797,False,True,0.4,0.25,-0.15000000000000002,0.6764070439011243,0.6764070439011243
nearest_neighbor_explanation_stability,LIME,random_forest,Random Forest,11678,12877,correct_dermason,dermason_predicted_as_sira,DERMASON,DERMASON,1.5438899446818797,False,True,0.4,0.25,0.025,0.5454170584584774,0.5454170584584774
nearest_neighbor_explanation_stability,LIME,mlp,MLP,11678,12877,correct_dermason,dermason_predicted_as_sira,DERMASON,DERMASON,1.5438899446818797,False,True,0.0,0.0,-0.8620689655172413,0.0,0.0
nearest_neighbor_explanation_stability,SHAP,logistic_regression,Logistic Regression,12185,7426,correct_dermason,sira_predicted_as_dermason,DERMASON,SIRA,0.9903263287208721,False,False,1.0,1.0,0.8999999999999998,0.9921201282097961,0.9921201282097961
nearest_neighbor_explanation_stability,SHAP,decision_tree,Decision Tree,12185,7426,correct_dermason,sira_predicted_as_dermason,DERMASON,SIRA,0.9903263287208721,False,False,0.6,0.42857142857142855,0.2,0.8929035487394217,0.8929035487394217
nearest_neighbor_explanation_stability,SHAP,random_forest,Random Forest,12185,7426,correct_dermason,sira_predicted_as_dermason,DERMASON,SIRA,0.9903263287208721,False,False,0.6,0.42857142857142855,0.4,0.6702379769322819,0.6702379769322819
nearest_neighbor_explanation_stability,SHAP,mlp,MLP,12185,7426,correct_dermason,sira_predicted_as_dermason,DERMASON,SIRA,0.9903263287208721,False,False,0.6,0.42857142857142855,0.38181818181818183,0.8205731458023516,0.8205731458023516
nearest_neighbor_explanation_stability,LIME,logistic_regression,Logistic Regression,12185,7426,correct_dermason,sira_predicted_as_dermason,DERMASON,SIRA,0.9903263287208721,False,False,0.6,0.42857142857142855,0.6909090909090909,0.9329438786308687,0.9329438786308687
nearest_neighbor_explanation_stability,LIME,decision_tree,Decision Tree,12185,7426,correct_dermason,sira_predicted_as_dermason,DERMASON,SIRA,0.9903263287208721,False,False,0.6,0.42857142857142855,0.6545454545454545,0.8631457349304589,0.8631457349304589
nearest_neighbor_explanation_stability,LIME,random_forest,Random Forest,12185,7426,correct_dermason,sira_predicted_as_dermason,DERMASON,SIRA,0.9903263287208721,False,False,1.0,1.0,0.0,0.9256790849153086,0.9256790849153086
